"x" "y" "z"
-0.008903183 0.003179119 0.002274352
-0.1470525 0.0192469 -0.4929142
-0.2309688 0.1011289 -0.3958931
-0.1481825 0.1301058 -0.316591
-0.06698427 0.03855597 -0.1388881
-0.03424338 0.02531904 -0.05125167
-0.01174998 -0.03039435 0.04058943
0.008747125 -0.01984114 0.02178244
0.009045398 0.01483316 -0.004666095
0.002130438 -0.03020828 0.02396952
-0.002525598 0.005124051 0.01621546
-0.02841518 0.04475629 0.04193054
0.005472689 -0.1507326 0.4734127
0.007724466 -0.06309367 0.3381794
0.01321224 -0.03645193 0.2030625
0.02036968 -0.02729244 0.06453433
0.01534569 -0.02100712 -0.001502927
0.002663855 -0.01169967 -0.02064855
-0.007160483 0.02846156 -0.009624894
-0.0006623651 0.00491682 -0.00830241
-0.01140108 -0.01229967 -0.01171462
-0.00118998 -0.0005842023 0.006444898
0.008229296 -0.005222142 -0.003890165
0.1009794 -0.1289847 0.1451628
0.1005357 -0.07889617 0.1764922
0.03344618 -0.06447423 0.05794044
-0.0004142344 -0.02357054 0.009215285
-0.02261386 -0.03496558 -0.01789996
-0.01533785 0.01987732 -0.01187224
-0.007078458 -0.001553066 -0.008818971
0.002578313 0.00403345 -0.02073701
-0.008844198 0.01345596 0.004611146
0.005343902 -0.01755576 -0.002728372
7.331375e-05 0.0009908846 -0.001307285
-0.00584783 0.0008785864 0.007401232
0.005589157 -0.005729877 -0.005899577
-0.6645572 0.4491122 -0.240193
-0.3155744 0.3413817 -0.1165404
-0.6876725 0.1660668 0.2311036
0.5955244 -0.4303004 0.1473658
0.500136 -0.1085883 -0.3035538
0.1961636 -0.1026815 0.1380693
-0.2837665 -0.00404959 -0.6769064
0.2627474 0.2122357 -0.04072595
-0.461552 0.1576822 0.1704497
-0.3435691 -0.2539586 -0.1174884
0.4614717 -0.3936109 0.6775825
0.2261655 0.2852744 -0.3354054
0.02720104 -0.1213181 0.2978284
-0.199194 -0.001782273 -0.2100881
-0.2025678 -0.02263145 -0.5938305
-0.7206171 0.09583334 0.2306943
-0.312545 0.1867965 -0.3265191
-0.6016345 0.617494 0.2513319
0.4787258 -0.0703229 -0.2419114
0.2966677 0.08089754 -0.1870237
0.2493482 -0.229099 0.3454036
0.3496024 -0.3515773 -0.2969094
-0.466737 0.4822481 0.2199359
-0.3167373 -0.2554624 -0.05029151
0.7222908 0.7915848 0.02328612
0.4157615 -0.6916722 -0.1678166
0.3942279 0.2026004 0.2216131
-0.7227905 -0.01018281 -0.2518412
-0.6579485 0.5773878 -0.09732387
-0.6591734 -0.0752586 -0.0007953304
-0.2550696 -0.1027886 0.3300638
-0.2994801 0.01390909 -0.03474051
-0.04459078 -0.2630804 -0.3989452
-0.9665105 0.1303498 -0.2395083
0.6735624 -0.3123173 0.6421816
-0.3540623 1.022102 -1.257013
0.4407536 -0.5653188 0.433357
-0.6129001 0.3988735 0.2574846
-1.059091 0.2450997 -0.7096784
-0.4013247 0.1406007 -0.4223613
-1.264065 0.3682687 -0.4059499
0.7893431 0.1205406 0.1954671
-0.2555905 -0.0810502 0.07521723
1.08525 0.1512204 0.3340439
-0.5518303 0.3091091 0.1071339
0.09980121 0.23117 -0.003705734
-1.16087 0.4396704 -0.6857922
-2.352782 0.05007407 0.1672864
-0.06103842 -0.06379381 -0.1101376
0.4104004 -0.3877413 0.450373
-0.07798886 -0.02284543 0.1941327
0.4564816 -0.3834958 0.3235468
-0.7621284 0.3811532 0.5670438
-0.7828722 0.03855672 0.08334302
-0.2300381 1.230692 -0.04746996
0.4317073 0.2259388 0.4306574
-0.2998152 0.4056056 0.5264739
-0.2484436 0.3063586 0.4522998
0.8065406 -0.05906498 0.09854392
-0.05632349 0.717508 0.01977168
-1.120887 0.2322166 -0.134971
-0.2309064 0.1616386 0.3920151
-0.04337021 0.1384153 -0.3890705
-0.5201986 -0.3084235 -0.3531841
0.6333682 -0.4962705 0.2663529
-0.4542677 -0.1492989 -0.5690203
0.7710916 -0.5292448 -0.4082442
0.01989703 0.003354911 -0.2396442
-0.6753846 -0.01431944 -0.2583953
-0.6322076 -0.2243955 -0.1377144
-0.2482308 0.4918485 0.003933301
0.8512858 0.04347463 0.3383463
0.02859942 0.6192275 0.19937
-0.06677215 0.4174869 0.2140996
-0.008342263 0.301442 0.4005055
0.2680972 0.5342797 0.2333362
0.3123978 -0.07694187 0.09411999
0.1512463 -0.07221804 0.1759065
0.129696 -0.04524118 -0.04682701
-0.1211933 0.0988493 -0.1291666
-0.07764068 -0.01348884 0.008408281
0.06745348 -0.006500837 0.04800691
0.1823652 -0.04410986 0.2185506
-0.03516321 -0.03950557 0.007366477
-0.03241127 0.001596361 0.004492739
0.002024113 -0.01567716 0.006164006
0.002453807 0.02114769 -0.0008772833
0.0007232106 -0.006472025 -3.087582e-05
-0.04184019 0.02130387 -0.005337293
0.01298025 0.01541457 0.02207576
-0.01696901 0.0257822 0.001827647
-0.1223863 0.01431723 -0.1100818
0.02823237 0.004006171 -0.04348838
0.0726289 -0.01478356 0.05357712
-0.005526778 -0.02562652 0.04286196
0.01400735 0.04686385 0.0171506
-0.01503394 0.01663308 0.007020973
-0.01128928 0.03588097 0.02044502
-0.1271231 0.01920146 -0.03130456
0.04460261 0.02631527 0.03933555
-0.006214237 -0.0009884114 0.005555579
0.02327554 0.01395474 0.008746375
-0.01216143 -0.02240409 -0.04115507
-0.0002239356 -0.1167728 -0.06189543
-0.02861386 -0.01889354 0.1294565
-0.003722351 -0.04224386 0.09684023
-0.003322059 -0.002504106 0.04170807
0.00458884 0.00192359 0.01656784
0.0001930067 0.00849612 -0.005275396
-0.007669626 0.01383148 -0.0005810268
0.0109492 -0.007428476 -0.006441487
0.001170578 -0.004073854 0.00230905
0.00430111 0.004721147 0.00321322
-0.002726612 0.01549645 0.003523412
0.005260311 0.01087063 0.008535199
-0.3150502 -0.03004167 -0.2628179
-0.294917 0.01229355 -0.2099568
-0.1622768 -0.03278575 -0.08677311
-0.02697259 -0.005628073 -0.0002078803
0.0256257 -0.02611485 0.03020118
0.03890467 -0.0471093 0.01624974
-0.001764807 0.006027647 0.01799701
-0.01307079 -0.0306354 0.006809814
0.001594412 0.01183128 0.002868639
0.04868163 -0.002420344 0.03471333
-0.01141518 0.003499567 -0.01603145
0.0053444 -0.0279389 0.02785791
0.214404 -0.0692247 0.3434671
0.2286104 -0.1120527 0.3014952
0.05459652 -0.02364591 0.1629962
0.02567312 -0.03806567 0.06004229
-0.006571725 -0.006977328 0.008969108
-0.01714284 0.02903098 -0.009357131
-0.006146648 -0.01065666 -0.01079039
-0.01866978 0.02508727 -0.01189976
-0.000925024 -0.008518544 0.001997163
-0.00987697 0.03002462 -0.009992397
0.01329995 -0.03709048 0.002365759
-0.008006301 0.018748 0.0004950708
0.00402296 -0.02843414 -0.001618134
-0.007485464 0.01108883 0.002153613
-0.003415526 0.02525518 -0.004087113
-0.0004690748 -0.04434768 8.82043e-06
0.4074914 -0.06260165 0.2946279
0.2057622 -0.1218573 0.2698456
-0.05408948 -0.03650535 0.1015564
0.01863714 -0.07328135 0.04925868
-0.04820026 0.01281217 0.002622362
-0.01323444 -0.02401582 -0.0102184
-0.02517586 0.02614063 -0.01683533
0.02164159 -0.02677694 0.001765432
-0.004608269 0.01378143 0.0003082036
0.0275817 -0.01862283 -0.002220177
-0.007335121 -0.006042782 -0.001401757
0.01627832 -0.02902719 0.0004314169
-0.006164689 0.009558961 -0.001328435
0.005464261 -0.02462924 -0.005072271
-0.3744371 0.04627051 -0.3326285
-0.3302926 0.3684671 0.06171445
-0.2545533 0.1057256 0.2031332
-0.3193844 0.161249 0.1633479
0.3124538 -0.1499013 0.06686451
0.6346809 -0.3034981 0.01427716
-0.3047779 -0.03608604 -0.4530091
-0.8196498 0.4429118 0.261696
0.3500522 -0.08634401 0.03878641
0.876428 -0.2773178 -0.1015314
0.1208908 -0.08669667 0.1738886
0.5590541 -0.2086404 0.1757704
-0.7193372 0.3285494 0.1628438
0.2079512 0.2158349 -0.1626139
-0.4013291 -0.08716331 -0.02868242
0.396581 -0.2652901 0.02088896
0.5927386 0.1824762 0.1645397
0.2272328 0.2129192 0.07868415
0.6218624 -0.211182 0.03359139
0.03612481 -0.2460367 -0.1166228
-0.3818176 0.1166119 0.2645086
-0.01988044 0.1439721 -0.08769985
0.5900549 -0.4737318 0.05433208
-0.3220683 -0.06457283 -0.3254597
-0.9486253 0.4021726 0.1968133
0.1605304 -0.2854903 0.002443011
0.5165459 -0.4498947 0.1644269
0.03242306 0.4697514 0.05282182
-0.4833747 0.1889688 0.05928913
0.04828008 0.08697931 0.01244261
-0.1621045 0.1504424 0.1030138
0.4313078 -0.2722294 0.05000754
0.3389825 -0.1920314 -0.1770836
0.336231 0.09493514 -0.1271776
0.4313872 0.1329115 -0.0006919861
-0.03450144 -0.1343366 0.0956319
-0.9276235 0.3878843 -0.2230917
0.1997913 0.2700714 0.06171586
0.2116806 0.4347719 0.2196597
0.3950207 0.2945182 0.07953535
-0.4674689 0.3391463 -0.3269463
0.261433 -0.214371 0.1757648
0.7236604 0.01870088 0.4934201
0.222908 -0.5743814 0.2813374
0.1477728 -0.1721045 -0.161746
0.2171237 -0.08177166 -0.05302323
-0.1600827 -0.0148504 -0.07145709
-1.011091 -0.2552004 -0.03648727
-0.8268174 0.170323 -0.2485084
-0.2657085 -0.1142175 0.01676994
-0.7091551 -0.04852962 -0.3740465
0.3722723 -0.07498296 -0.09709545
0.00113715 -0.2805377 -0.04722489
1.014646 -0.0001662202 0.2691415
-0.1688803 -0.1454265 0.2762779
0.4453785 0.3381299 0.124379
0.2173727 0.3115198 -0.1108832
0.002324757 0.02498756 0.3464291
0.3361484 -0.3293258 -0.0399542
0.1864079 -0.1868269 -0.2017087
-0.05118281 0.2059264 0.01292145
0.4487075 0.2420826 0.007759709
0.2875721 -0.07933525 0.3873803
-0.1057994 -0.405552 -0.07919502
-0.9844928 -0.1106693 -0.5999227
0.2350421 -0.1762581 0.1656069
0.3662089 -0.4201834 -0.1878703
0.3845326 -0.4511554 0.1502759
0.3814501 -0.5762603 -0.08208042
0.6160918 -0.4154114 -0.4920059
-0.9787357 -0.03439459 -0.5375873
0.2080419 -0.3491412 -0.4336205
-0.1239718 -0.8427872 -0.1365521
-1.326948 0.06191533 -0.3526515
0.6941623 -0.2268891 0.4443758
0.2925689 0.1203 0.3245729
0.3339906 0.4008736 -0.03397292
0.6724165 0.140355 -0.07647573
0.4798994 0.2330949 0.01632274
0.1096859 0.4470734 -0.2716322
0.908957 0.1514518 -0.0006509688
0.2275616 0.2093868 0.07400972
-0.04468826 0.5310424 -0.2363561
-0.07467102 0.5263029 -0.2550248
-0.04469068 0.1939883 -0.06216196
-0.2043158 -0.04454387 -0.1057788
0.02025092 0.02794544 0.04734259
-0.09495882 -0.01509611 0.0422848
0.1187717 0.02203798 0.01834978
-0.05672104 -0.06044944 -0.04142894
0.03772354 0.004083902 -0.05645108
0.04230962 -0.02130412 0.008038809
0.02057903 0.01416322 -0.03433157
-0.01241882 0.04152284 -0.01531114
-0.07536765 -0.05221169 0.04447792
-0.03234394 0.007226783 0.02216009
-0.0282556 -0.03609519 0.01040699
-0.03796152 0.01028307 -0.005745425
0.2528539 -0.02720316 -0.4150101
0.1310543 -0.02251145 -0.02923506
-0.01370232 -0.05663281 -0.1203747
0.03015288 -0.004359915 0.03153184
-0.06508662 0.01526393 -0.003428958
0.1365874 0.02523621 -0.006697983
-0.008238521 -0.02622015 0.0659282
-0.01160654 -0.02285979 0.009876089
-0.06395138 -0.02515165 -0.02701453
0.004518631 -0.02863704 -0.05688639
0.004500457 0.01795781 0.03127751
-0.02971746 0.01063811 0.02654922
-0.02864373 -0.02988432 0.0473915
-0.0112307 -0.03384699 0.2391859
-0.02440392 0.002213098 0.1596997
-0.00161541 0.00135487 0.08773833
-0.01027722 0.00651569 0.0255597
0.0004210601 -0.0003490493 -0.005948711
-0.0005278501 -0.01823853 -0.007332242
-0.003937621 -0.01272795 -0.01110137
-0.0008680869 0.02211154 0.001839722
-0.02754448 -0.06786759 -0.005986773
-0.005384582 -0.004611549 -0.01211421
-0.009467591 0.01848392 -0.02008022
0.0171202 -0.02280649 0.02180968
-0.005212151 0.01693056 -0.008142413
0.5090387 0.0522736 -0.1804623
-0.3371868 -0.122672 -0.1676211
-0.1641413 -0.02444389 -0.03200219
-0.08352898 0.02480422 -0.01233616
-0.0213721 0.008464039 0.01407896
0.01991541 0.03459755 -0.04267996
0.01894576 -0.009458227 0.009536161
-0.09520347 0.1639845 0.03507539
0.02792146 0.001428515 -0.0409867
-0.04746403 -0.02793624 0.0467108
-0.001507177 0.02770179 0.03014469
0.02555701 -0.04447972 0.01798293
0.1192851 0.1674699 0.5393388
0.1866317 0.04196832 0.2961186
0.08807666 -0.001490862 0.2097097
0.02246006 0.001708381 0.09085302
-0.0006123665 -0.04716957 0.02746861
-0.01518436 0.05837242 0.03858663
-0.02450369 0.03365516 -0.01644733
0.001886777 -0.03486692 -0.004084936
-0.00337751 0.01886031 -0.01493275
0.008290612 -0.02888954 -0.005927227
0.001915243 0.004220491 0.004597036
0.0003853649 -0.007493573 0.005594594
0.08255878 -0.05692788 0.311352
0.2233963 -0.07315245 0.3029582
0.08103725 -0.06673632 0.1804865
0.008439916 0.0007220764 0.07664239
-0.004962325 -0.03453915 0.01478835
-0.0151375 0.003324533 -0.0145145
-0.01461431 0.0321017 -0.01702106
0.008260132 0.02989157 -0.0006263694
-0.006553884 0.03895935 -0.00970506
0.00449392 -0.02917196 -0.007582623
-0.003511251 0.0147674 0.00247495
-0.005660789 -0.0001195407 -0.004252547
0.003509563 -0.293845 -0.1360027
0.541741 0.01581773 -0.0399629
-0.1061954 0.08847832 0.040273
0.05139919 -0.02350599 0.08686646
0.8351545 -0.4009421 -0.05760376
-0.3919773 0.1214463 -0.1537371
-0.8049932 0.3378295 0.08242587
-0.05004441 -0.1385116 -0.300889
0.7514004 -0.4097971 0.07780882
-0.06075256 0.3325324 -0.05211031
-0.2164482 0.3311677 0.03107889
0.5439358 -0.07840078 -0.05484825
0.7625597 -0.2996578 0.008890328
0.02190816 0.2815721 0.04373525
-0.5568774 0.252522 -0.2596558
0.639413 -0.3522599 0.4407052
0.7611673 -0.3175733 0.01956805
0.2589743 -0.2920553 0.1898907
-0.249239 0.1501015 0.03995729
-0.125056 -0.2072133 -0.06576125
0.1961067 0.07506824 0.1041138
-0.422284 0.2512214 -0.02305052
0.3883201 -0.01539406 0.006278935
0.7288763 -0.1684285 0.01070396
-0.3643249 0.460152 -0.1014228
-1.16119 0.473933 -0.02058801
0.3121665 -0.3435287 -0.01663728
0.3966066 -0.1964987 0.07206572
0.2721413 -0.4137894 0.01639494
-0.4978599 -0.0886497 -0.3216723
0.1116022 -0.3000683 -0.04362219
0.1166925 0.2022117 0.09786856
-0.368244 0.1332222 -0.3050676
0.3561376 -0.03603142 0.3496701
0.7738779 0.1122071 0.01359869
-0.09082874 -0.002895393 -0.1666385
0.9846262 0.5221109 0.1804068
-0.7112969 0.165818 -0.4410138
-0.4114536 0.07932237 0.1863697
0.2249149 0.2259686 -0.1757065
-1.331349 0.2118248 -0.3323525
0.4755693 0.0503002 0.3437109
-1.91235 0.2119409 -0.05755731
0.1037246 -0.06509372 0.1202327
-0.6947108 -0.07029693 -0.1967361
-0.6490141 -0.0370923 0.3937288
-0.2394606 0.6525372 -0.1295994
-0.5136043 0.217701 -0.2611355
0.008422392 -0.2265225 -0.3122012
-0.9915334 0.2112086 0.004305388
0.5590972 -0.1050291 -0.1127079
0.6481888 0.1587656 0.003828647
0.3737286 0.1302744 -0.3472824
0.2147053 -0.2862509 0.3492004
0.5755113 -0.5691961 -0.04782354
-0.2321138 -0.3528232 -0.1705568
-0.9895361 -0.1316313 -0.6214156
0.828185 -0.429106 -0.4955599
-1.005697 -0.2137131 -0.1179341
0.5649724 -0.3698102 0.1073223
-0.01103504 -0.2954661 0.07845831
-0.09400016 0.4948171 -0.2271026
0.8062535 0.2672622 -0.3202102
0.3997703 0.2466582 -0.3456132
0.2036622 0.4657634 -0.3024363
0.8535495 0.06086249 -0.2654651
0.16945 0.4077703 -0.1318479
0.5996338 -0.2286624 0.5548924
0.3154267 0.2523851 -0.001417292
0.8002554 0.345319 -0.2233308
0.8360413 0.1759235 0.2922205
0.1695293 0.2869008 -0.09891206
0.3021766 -0.3314249 0.3711466
-0.05440678 -0.2533331 -0.04513148
-1.318019 -0.2226421 -0.4274463
0.2810489 -0.09727383 0.1155907
0.06546498 -0.08511251 0.05036258
0.01814097 0.006010776 0.02289835
-0.03642046 0.008808255 -0.003547818
0.007497699 -0.01528436 0.01334824
-0.01718885 -0.020827 -0.004592103
0.01836095 -0.005098427 0.009364882
-0.001985113 -0.0175642 0.009090428
0.04593745 0.02964284 0.01630637
-0.04429242 -0.01123149 -0.01741847
0.1156111 0.01852101 -0.004989496
0.02760046 0.00255936 -0.007878758
0.03358817 0.006243857 -0.004943298
0.01996774 0.01248227 -0.001298344
-0.003779519 0.005131079 -0.006266308
0.003909451 -0.03445591 -0.004828713
-0.01050013 0.006128443 5.832883e-06
0.04569563 0.0110356 0.01304784
0.1018236 -0.02566444 0.03895751
-0.5565598 0.004039256 -0.1042104
0.03425096 0.132918 -0.04839467
-0.008377252 0.0886624 -0.000696422
0.07043899 0.1019825 -0.01384431
-0.01257566 -0.05956809 0.01679794
-0.00744602 -0.06681529 0.03338825
0.02373999 -0.04596811 0.01087135
0.00742096 0.007518314 0.004990321
-0.004511968 0.00436758 0.004198514
0.00527245 0.01628103 -0.002360166
0.0001742633 -0.001109929 -0.001525149
-0.007822543 0.001207539 0.001944012
-0.000582026 0.01134535 -0.002553742
0.0118356 0.006260019 -0.009718296
-0.2647951 0.3694125 -0.2357629
-0.1838938 0.2688665 -0.103533
-0.1089881 0.1061371 -0.009410595
-0.02574097 -0.02097505 -0.009629508
0.01378274 -0.07239248 0.01139326
0.0102428 -0.03248461 -0.004862432
0.03266454 -0.1118411 0.02630093
0.006811109 0.04055145 -0.02537916
-0.01759823 -0.01843457 -0.003814153
0.04987118 -0.01103223 0.02340462
0.02754928 -0.08567326 0.01693457
0.01086148 -0.03325935 0.005368699
-0.006157829 0.04682761 -0.009441447
0.002252781 -0.050347 -0.0122646
0.01165404 -0.4696156 0.1190112
-0.02358653 -0.3238558 0.1017611
0.05845778 -0.6132048 0.08857978
-0.05188144 -0.004199662 0.05186638
-0.01944173 0.004467214 -0.0006389085
-0.03791014 0.0619531 -0.03043643
0.01410301 -0.01433733 -0.0134151
-0.01500725 0.02710772 -0.008746073
0.004691256 0.008924361 -0.01412436
-0.04360243 0.003360769 -0.008697181
0.01050516 -0.02146495 0.005047051
0.001686482 0.006478726 0.008404823
0.3704052 -0.4354593 0.3154722
0.1698866 -0.3097612 0.1016709
0.1147152 -0.2315285 0.05275997
0.03662483 -0.08719809 0.03334681
0.03573254 -0.06898625 0.01406243
-0.008632816 0.0009289257 -0.005901894
-0.007378013 0.0117589 -0.01497428
0.04407515 0.01240736 0.05674494
-0.004765905 -0.009523081 -0.02492731
0.0008897328 0.01161539 0.003074123
0.001872683 0.04977059 0.004818497
0.004252124 -0.00623649 0.004201069
0.5050788 0.4594032 0.2957319
-0.8213408 -0.03322692 -0.1171804
0.1752468 -0.3391306 -0.01171384
0.3961189 -0.138454 0.03428885
-0.1625687 0.9268161 0.4739569
0.07832726 0.08184962 0.1406246
0.6040849 0.4633826 -0.409161
0.3951365 -0.2696327 -0.7201751
-0.1946453 0.04359974 0.2691866
-0.4549575 -0.0321251 -0.102641
-0.4346078 0.064688 -0.2637623
0.1595913 -0.08284199 -0.3821634
0.4024967 -0.389604 -0.1268718
-0.936523 -0.3022253 0.006592605
-0.5970813 0.821716 0.2007732
-1.239484 -0.3094489 -0.07238361
-0.1995107 -0.4846573 -0.2811575
0.3006633 0.1337874 0.1469972
0.2197256 -0.4798678 -0.0771053
-0.3267536 0.1917702 -0.05844051
0.06106206 -0.2415014 0.3314771
0.4386819 -0.1289411 -0.208051
0.1303361 -0.4729088 -0.9109206
-0.8001938 -0.1497425 0.2906102
-0.1262328 0.4256312 0.5909065
0.3423381 0.3486511 -0.4470367
-0.5237725 0.5405405 0.2224216
-0.1523775 -0.06299362 -0.03119234
-0.3287101 0.1037447 -0.4540706
0.6470036 0.5344695 -0.07831417
-1.259379 -0.09384743 -0.4631539
